cluster_id,auto_label,last_log_count,forecast_log_count,predicted_growth,last_date
155,"coupling, device, coupling device, method, coupling method",2.773,2.693,-0.08,2025-10-01
983,"refrigerator, refrigerator refrigerator, refrigerator having, having, beverage",3.738,3.657,-0.08,2025-10-01
1384,"map, display, method, map display, apparatus",3.526,3.445,-0.081,2025-10-01
1633,"luminaire, led, lighting, luminaires, illumination",2.565,2.482,-0.083,2025-10-01
702,"cache, method, data, memory, caching",4.382,4.299,-0.083,2025-10-01
428,"polarization, optical, source, light, plate",2.565,2.48,-0.084,2025-10-01
1581,"object, detection, object detection, method, detecting",4.174,4.09,-0.084,2025-10-01
1814,"display, foldable, foldable display, device, method",3.045,2.96,-0.084,2025-10-01
441,"waveguide, optical, optical waveguide, method, planar waveguide",3.555,3.471,-0.084,2025-10-01
413,"lamp, vehicle, vehicle lamp, vehicular, lamp vehicle",3.296,3.211,-0.085,2025-10-01
706,"method, retrieval, information, search, document",5.826,5.741,-0.085,2025-10-01
60,"marking, marker, method, pavement, field",0.0,-0.085,-0.085,2025-10-01
1916,"boron, nitride, boron nitride, method, containing",2.996,2.911,-0.085,2025-10-01
684,"catalyst, process, method, using, preparation",3.807,3.722,-0.085,2025-10-01
989,"virus, computer, method, scanning, detection",3.714,3.629,-0.085,2025-10-01
778,"centrifuge, centrifugal, rotor, having, centrifuge rotor",2.944,2.859,-0.086,2025-10-01
593,"user, interface, user interface, data, method",2.833,2.746,-0.087,2025-10-01
655,"recording, information, apparatus, method, information recording",4.443,4.355,-0.087,2025-10-01
308,"clutch, vehicle, mechanism, clutch mechanism, apparatus",3.466,3.379,-0.087,2025-10-01
1571,"cooling, liquid, device, method, cooling device",5.412,5.324,-0.088,2025-10-01
359,"position, apparatus, method, detecting, positioning",3.584,3.495,-0.088,2025-10-01
796,"flow, fluid, control, flow control, device",5.17,5.082,-0.088,2025-10-01
268,"roof, vehicle, vehicle roof, method, roofing",3.951,3.862,-0.089,2025-10-01
465,"method, suppression, protection, extinguishing, prevention suppression",4.043,3.954,-0.089,2025-10-01
1039,"portable, electronic, device, portable electronic, computer",0.693,0.604,-0.089,2025-10-01
1995,"magnetic, tape, magnetic tape, method, manufacturing",1.609,1.52,-0.089,2025-10-01
2013,"bicycle, control, bicycle control, device, motor",2.565,2.474,-0.09,2025-10-01
2134,"communication, apparatus, communication apparatus, method, storage",3.689,3.599,-0.09,2025-10-01
580,"capacitor, method, electrolytic, electrolytic capacitor, solid",3.258,3.168,-0.09,2025-10-01
757,"restraint, vehicle, occupant, method, vehicle occupant",0.0,-0.091,-0.091,2025-10-01
1180,"curable, curable composition, composition, compositions, curable compositions",0.0,-0.091,-0.091,2025-10-01
266,"cassette, tape, tape cassette, drive, apparatus",2.639,2.548,-0.091,2025-10-01
1769,"machine, electric, electric machine, electrical, machine electric",2.708,2.615,-0.093,2025-10-01
630,"method, forming, contact, method forming, conductive",4.025,3.933,-0.093,2025-10-01
284,"mower, lawn, lawn mower, unit, cutting",3.296,3.203,-0.093,2025-10-01
735,"baler, round, round baler, large, chamber",2.833,2.741,-0.093,2025-10-01
528,"packaging, method, apparatus, packaging machine, machine",3.912,3.819,-0.093,2025-10-01
1219,"diagnostic, method, diagnosis, tool, diagnostics",2.833,2.74,-0.093,2025-10-01
387,"device, animal, pet, restraint, animals",2.996,2.902,-0.094,2025-10-01
416,"hydrogen, fuel, storage, method, hydrogen storage",4.304,4.21,-0.094,2025-10-01
1729,"club, golf, golf club, adjustable, assembly",3.584,3.489,-0.094,2025-10-01
41,"hologram, holographic, method, apparatus, recording",3.738,3.643,-0.094,2025-10-01
521,"seal, sealing, device, member, seal member",4.956,4.862,-0.094,2025-10-01
1324,"stator, motor, motor stator, machine, electric",3.829,3.734,-0.094,2025-10-01
334,"hinge, hinge hinge, assembly, hinge assembly, device",3.892,3.798,-0.094,2025-10-01
2139,"pcie, express, pci express, pci, chip",2.079,1.984,-0.095,2025-10-01
1705,"memory, semiconductor, device, semiconductor memory, memory device",2.197,2.102,-0.095,2025-10-01
313,"suspension, vehicle, wheel, wheel suspension, vehicles",4.263,4.168,-0.095,2025-10-01
450,"optical, fiber, connector, fiber optic, optic",4.29,4.196,-0.095,2025-10-01
1668,"semiconductor, device, semiconductor device, stacked, stacked semiconductor",1.792,1.697,-0.095,2025-10-01
80,"wiper, windshield wiper, windshield, device, blade",3.135,3.039,-0.096,2025-10-01
588,"amplifier, circuit, power, power amplifier, frequency",4.673,4.576,-0.097,2025-10-01
2146,"brain, method, activity, eeg, based",3.258,3.161,-0.097,2025-10-01
264,"actuator, actuator actuator, linear actuator, linear, electromagnetic",3.951,3.854,-0.097,2025-10-01
84,"stent, stent stent, graft, stent graft, expandable",3.761,3.663,-0.098,2025-10-01
1019,"image, display, image display, apparatus, method",2.565,2.466,-0.099,2025-10-01
1846,"transparent, display, transparent display, device, display device",2.398,2.299,-0.099,2025-10-01
123,"brake, device, disc, disc brake, control",5.352,5.252,-0.1,2025-10-01
782,"temperature, control, temperature control, apparatus, method",2.944,2.845,-0.1,2025-10-01
561,"digital, analog, converter, analog digital, digital converter",4.317,4.216,-0.101,2025-10-01
871,"recording, information, information recording, apparatus, medium",3.401,3.299,-0.102,2025-10-01
418,"apparatus, corneal, ophthalmic, method, ophthalmology",4.443,4.341,-0.102,2025-10-01
408,"eye, apparatus, method, tracking, method apparatus",4.143,4.04,-0.104,2025-10-01
257,"spray, sprayer, spraying, water, type",3.296,3.192,-0.104,2025-10-01
1457,"policy, method, policies, management, systems",2.89,2.786,-0.105,2025-10-01
799,"diversity, method, transmit, transmit diversity, receiver",2.773,2.667,-0.106,2025-10-01
455,"method, decoding, encoding, coding, apparatus",4.007,3.902,-0.106,2025-10-01
957,"radiation, method, treatment, therapy, radiation therapy",3.497,3.39,-0.106,2025-10-01
366,"odor, method, fragrance, scent, process",3.611,3.504,-0.107,2025-10-01
2357,"chroma, coding, prediction, intra, video",2.89,2.783,-0.107,2025-10-01
492,"surfactant, surfactants, compositions, acid, containing",2.485,2.378,-0.107,2025-10-01
710,"messaging, message, method, messages, apparatus",3.664,3.556,-0.107,2025-10-01
162,"leak, method, detection, testing, leak detection",3.434,3.327,-0.107,2025-10-01
6,"superconducting, superconductor, oxide, method, temperature",3.135,3.028,-0.108,2025-10-01
384,"vehicle, method, apparatus, device, information",2.773,2.665,-0.108,2025-10-01
1988,"polar, method, code, polar code, codes",2.708,2.6,-0.108,2025-10-01
926,"biometric, method, authentication, using, fingerprint",3.871,3.762,-0.109,2025-10-01
317,"bag, air, air bag, airbag, module",3.714,3.605,-0.109,2025-10-01
1065,"user, user interface, interface, method, based",3.497,3.387,-0.109,2025-10-01
389,"noise, apparatus, method, reducing, reduction",4.025,3.917,-0.109,2025-10-01
1391,"method, delivery, methods, shipping, apparatus",3.584,3.474,-0.109,2025-10-01
1465,"deduplication, data, method, storage, duplication",2.708,2.598,-0.11,2025-10-01
1184,"vehicle, vehicle vehicle, vehicle automobile, vehicle motor, leisure vehicle",3.466,3.356,-0.11,2025-10-01
1107,"crane, crane crane, boom, mobile, control",3.258,3.148,-0.11,2025-10-01
294,"electroluminescent, organic, organic electroluminescent, device, electroluminescent device",4.29,4.179,-0.111,2025-10-01
771,"display, device, display device, device display, unit",5.759,5.647,-0.112,2025-10-01
696,"plants, plant, gene, transgenic plants, proteins",2.398,2.286,-0.112,2025-10-01
1213,"battery, module, pack, battery pack, battery module",3.091,2.979,-0.112,2025-10-01
1877,"radiation, detector, method, radiation detector, detection",2.565,2.452,-0.113,2025-10-01
331,"mounting, apparatus, bracket, device, electronic",3.497,3.382,-0.114,2025-10-01
1731,"information, terminal, processing, information processing, method",2.565,2.451,-0.114,2025-10-01
98,"hybrid, vehicle, hybrid vehicle, control, apparatus",3.219,3.104,-0.115,2025-10-01
506,"pressure, sensor, pressure sensor, device, control",3.784,3.667,-0.117,2025-10-01
288,"cellulose, process, method, material, materials",3.611,3.494,-0.117,2025-10-01
1413,"display, device, driving, display device, method",4.554,4.437,-0.117,2025-10-01
574,"casting, continuous, method, continuous casting, apparatus",4.477,4.359,-0.118,2025-10-01
1577,"cell, culture, cell culture, method, methods",3.497,3.377,-0.119,2025-10-01
2079,"methods, cancer, treatment, treating, compositions",3.989,3.87,-0.119,2025-10-01
2400,"semiconductor, method, method fabricating, semiconductor device, fabricating semiconductor",3.912,3.791,-0.121,2025-10-01
2136,"emitting, semiconductor, light, light emitting, semiconductor light",2.303,2.182,-0.121,2025-10-01
487,"emulsion, oil, water, composition, cosmetic",3.091,2.97,-0.121,2025-10-01
1775,"electrophotographic, process, apparatus, cartridge, member",3.807,3.686,-0.121,2025-10-01
1134,"semiconductor, power, device, semiconductor device, power semiconductor",3.045,2.924,-0.121,2025-10-01
332,"latch, mechanism, latching, latch mechanism, latch latch",3.497,3.376,-0.121,2025-10-01
635,"foam, foams, polyurethane, process, polyurethane foams",4.007,3.886,-0.122,2025-10-01
1837,"electronic, component, electronic component, method, manufacturing",3.135,3.014,-0.122,2025-10-01
1369,"field, near field, near, communication, field communication",2.485,2.363,-0.122,2025-10-01
1826,"touch, method, device, apparatus, sensing",4.97,4.847,-0.123,2025-10-01
113,"method, mask, photomask, manufacturing, device",3.466,3.343,-0.123,2025-10-01
566,"composition, compositions, gel, methods, gelatin",3.091,2.967,-0.124,2025-10-01
1355,"method, transmitter, receiver, signal, receiving",1.946,1.822,-0.124,2025-10-01
338,"propulsion, boat, marine, watercraft, marine propulsion",4.159,4.035,-0.124,2025-10-01
215,"method, breathing, apparatus, device, airway",3.951,3.827,-0.124,2025-10-01
1235,"object, tracking, method, apparatus, detection",3.738,3.613,-0.125,2025-10-01
217,"valve, heart, heart valve, method, prosthesis",4.29,4.165,-0.125,2025-10-01
1685,"phased, phased array, array, antenna, array antenna",2.398,2.273,-0.125,2025-10-01
471,"image, processing, data, method, image processing",3.367,3.241,-0.126,2025-10-01
1858,"battery, assembly, structure, pack, battery pack",2.485,2.358,-0.127,2025-10-01
1812,"glazing, insulating, method, insulating glazing, unit",2.708,2.581,-0.127,2025-10-01
656,"satellite, communication, method, satellite communication, network",3.761,3.633,-0.128,2025-10-01
1574,"turbine, blade, turbine blade, method, gas turbine",4.078,3.95,-0.128,2025-10-01
1710,"carrier, aggregation, carrier aggregation, method, mobile",2.639,2.51,-0.129,2025-10-01
210,"injection, device, injection device, apparatus, injection apparatus",3.367,3.239,-0.129,2025-10-01
807,"method, test, testing, apparatus, method apparatus",3.466,3.335,-0.13,2025-10-01
1894,"light, organic, light emitting, emitting, display",3.611,3.481,-0.13,2025-10-01
13,"stapler, staple, staples, staple remover, remover",3.738,3.607,-0.131,2025-10-01
237,"method, apparatus, physiological, body, method apparatus",3.738,3.606,-0.132,2025-10-01
1350,"wireless, terminal, communication, wireless terminal, method",3.091,2.959,-0.132,2025-10-01
570,"film, method, apparatus, forming, film forming",3.135,3.003,-0.132,2025-10-01
1984,"spectrum, lte, unlicensed, sharing, spectrum sharing",3.466,3.333,-0.133,2025-10-01
775,"optical, method, apparatus, measuring, sensor",3.912,3.779,-0.133,2025-10-01
1728,"nanopore, sequencing, using, nanopore sequencing, device",2.639,2.506,-0.133,2025-10-01
1711,"wireless, method, communication, wireless communication, apparatus",4.025,3.892,-0.133,2025-10-01
1023,"image, capturing, image capturing, apparatus, method",3.932,3.799,-0.133,2025-10-01
1520,"flow, cytometer, cytometry, flow cytometer, method",2.398,2.264,-0.134,2025-10-01
734,"electronic, device, electronic device, device electronic, apparatus",4.543,4.407,-0.136,2025-10-01
2216,"machine, work, work machine, machine work, working machine",3.296,3.159,-0.137,2025-10-01
185,"shower, shower head, device, head, tub",3.367,3.231,-0.137,2025-10-01
661,"treatment, disorders, method, treating, disorder",4.127,3.99,-0.137,2025-10-01
1987,"perovskite, methods, device, layer, cell",3.555,3.416,-0.139,2025-10-01
1237,"image, sensor, image sensor, sensor image, pixel",4.575,4.435,-0.139,2025-10-01
1120,"cannabinoid, receptor, cannabinoid receptor, modulators, receptor modulators",3.784,3.644,-0.14,2025-10-01
371,"fingerprint, device, method, reading, finger",3.434,3.294,-0.14,2025-10-01
2215,"electronic, apparatus, electronic apparatus, apparatus electronic, device",2.944,2.804,-0.14,2025-10-01
1440,"disposal, waste, waste disposal, medical, medical waste",3.584,3.444,-0.14,2025-10-01
539,"heating, heat, apparatus, device, method",3.97,3.828,-0.142,2025-10-01
22,"welding, method, apparatus, welding apparatus, laser",4.7,4.559,-0.142,2025-10-01
49,"watch, wristwatch, device, wrist, strap",2.773,2.631,-0.142,2025-10-01
297,"reactor, nuclear, fuel, assembly, fuel assembly",3.401,3.26,-0.142,2025-10-01
462,"pump, method, device, pumps, control",4.779,4.637,-0.142,2025-10-01
447,"optical, transmitter, receiver, transmission, apparatus",4.22,4.076,-0.143,2025-10-01
1930,"oral, oral care, care, compositions, care compositions",2.303,2.159,-0.143,2025-10-01
614,"solder, method, soldering, apparatus, reflow",2.197,2.054,-0.143,2025-10-01
2145,"blood, flow, blood flow, method, methods",3.135,2.992,-0.143,2025-10-01
2042,"vehicle, method, autonomous, vehicles, driving",3.219,3.074,-0.144,2025-10-01
1772,"gate, display, circuit, driving, device",3.401,3.257,-0.145,2025-10-01
1306,"seat, vehicle, chair, vehicle seat, device",4.673,4.528,-0.145,2025-10-01
2290,"antenna, module, antenna module, module antenna, device",3.296,3.151,-0.145,2025-10-01
1622,"harness, wire, wire harness, wiring, method",2.89,2.744,-0.146,2025-10-01
591,"level, voltage, circuit, shifter, level shifter",2.565,2.418,-0.147,2025-10-01
1156,"recommendations, method, filtering, collaborative, collaborative filtering",4.111,3.963,-0.147,2025-10-01
33,"radar, apparatus, radar apparatus, vehicle, doppler",5.063,4.915,-0.148,2025-10-01
203,"wrench, ratchet, ratchet wrench, adjustable, having",2.639,2.491,-0.148,2025-10-01
1831,"robot, cleaner, robot cleaner, method, controlling",3.135,2.987,-0.149,2025-10-01
343,"lift, lifting, vehicle, device, lifting device",3.611,3.461,-0.15,2025-10-01
2388,"imaging, method, imaging method, methods, imaging imaging",3.258,3.108,-0.151,2025-10-01
2367,"multilayer, electronic, component, electronic component, multilayer electronic",3.258,3.107,-0.151,2025-10-01
1679,"fuel, method, saving, fuel saving, device",2.773,2.621,-0.151,2025-10-01
221,"bearing, rolling, method, rolling bearing, porous",4.369,4.218,-0.151,2025-10-01
525,"dispensing, device, liquid, dispensing device, apparatus",3.135,2.984,-0.152,2025-10-01
1773,"location, method, device, mobile, information",3.258,3.106,-0.152,2025-10-01
1472,"cell, method, communication, wireless, apparatus",3.401,3.249,-0.152,2025-10-01
1164,"communication, method, apparatus, communication apparatus, communication method",4.078,3.924,-0.153,2025-10-01
434,"laser, method, semiconductor, semiconductor laser, device",5.088,4.934,-0.153,2025-10-01
905,"cargo, vehicle, rack, storage, vehicle storage",3.332,3.179,-0.153,2025-10-01
67,"vibration, damper, device, vibration damper, damping",4.111,3.957,-0.154,2025-10-01
1860,"wireless, charging, wireless charging, device, apparatus",3.892,3.738,-0.154,2025-10-01
2421,"ledger, distributed, distributed ledger, using, transaction",3.401,3.246,-0.155,2025-10-01
1054,"grip, gripping, method, hand, gripper method",3.689,3.534,-0.155,2025-10-01
1968,"calibration, camera, method, camera calibration, calibrating",3.135,2.981,-0.155,2025-10-01
1236,"fraud, method, detection, fraud detection, using",3.332,3.178,-0.155,2025-10-01
613,"wafer, method, semiconductor, wafers, processing",4.718,4.562,-0.156,2025-10-01
2180,"display, image, image display, apparatus, method",3.714,3.557,-0.156,2025-10-01
485,"cosmetic, skin, compositions, use, composition",3.761,3.606,-0.156,2025-10-01
1281,"battery, cooling, thermal, method, manufacturing",4.143,3.986,-0.157,2025-10-01
1115,"rail, sliding, assembly, slide, rail joint",2.89,2.732,-0.158,2025-10-01
386,"membrane, membranes, method, composite, producing",4.078,3.92,-0.158,2025-10-01
184,"clamp, clamping, device, clamp clamp, clamp device",4.143,3.985,-0.159,2025-10-01
1467,"video, method, apparatus, transmitting, transmission",4.564,4.405,-0.16,2025-10-01
1644,"workpiece, apparatus, method, workpieces, path",3.367,3.207,-0.16,2025-10-01
2207,"beam, recovery, failure, beam failure, failure recovery",3.367,3.207,-0.16,2025-10-01
2083,"graph, data, method, processing, database",3.638,3.478,-0.16,2025-10-01
1212,"battery, electrolyte, secondary, secondary battery, lithium",4.06,3.899,-0.161,2025-10-01
2242,"road, method, surface, road surface, information",3.258,3.097,-0.161,2025-10-01
1489,"nfc, device, communications, field, near field",3.219,3.058,-0.161,2025-10-01
247,"syringe, syringe syringe, method, syringes, hypodermic",3.664,3.501,-0.162,2025-10-01
895,"calibration, method, apparatus, method apparatus, calibrating",3.892,3.73,-0.162,2025-10-01
2350,"homomorphic, encryption, homomorphic encryption, method, data",2.996,2.832,-0.163,2025-10-01
16,"echo, method, echo cancellation, cancellation, echo canceler",2.639,2.475,-0.164,2025-10-01
606,"bonding, method, wire, apparatus, bonding method",3.761,3.598,-0.164,2025-10-01
1153,"presence, method, information, communication, based",2.708,2.543,-0.165,2025-10-01
2342,"air, semiconductor, device, semiconductor device, method",2.833,2.669,-0.165,2025-10-01
654,"process, polymer, monomer, polymerization, compositions",4.331,4.166,-0.165,2025-10-01
333,"lock, locking, device, locking device, lock having",4.394,4.228,-0.166,2025-10-01
1334,"glass, method, powder, sheet, method producing",4.533,4.367,-0.166,2025-10-01
1861,"charging, vehicle, method, device, battery",4.927,4.761,-0.166,2025-10-01
2262,"air, conditioning, air conditioning, vehicle, method",3.829,3.662,-0.167,2025-10-01
253,"methods, method, vascular, occlusion, patient",3.401,3.234,-0.167,2025-10-01
1045,"apparatus, image, image forming, forming, forming apparatus",2.565,2.398,-0.167,2025-10-01
725,"coupler, directional coupler, directional, method, electric",3.178,3.011,-0.167,2025-10-01
2153,"tube, method, apparatus, tube coupling, tool",3.85,3.682,-0.168,2025-10-01
1372,"stylus, stylus stylus, electronic, device, electronic device",3.401,3.232,-0.169,2025-10-01
790,"coffee, machine, brewing, method, apparatus",2.944,2.776,-0.169,2025-10-01
1185,"quantum, dot, quantum dot, method, quantum dots",3.85,3.681,-0.169,2025-10-01
1188,"hair, compositions, composition, growth, hair growth",4.159,3.989,-0.169,2025-10-01
2337,"vehicle, platooning, method, vehicles, platoon",1.946,1.775,-0.171,2025-10-01
1844,"tray, tray table, table, tray tray, having",2.996,2.824,-0.172,2025-10-01
759,"furniture, furniture furniture, method, systems, post beam",3.219,3.047,-0.172,2025-10-01
1393,"backlight, module, display, assembly, method",3.367,3.195,-0.172,2025-10-01
149,"magnetic, sensor, field, detecting, magnetic field",4.19,4.018,-0.172,2025-10-01
917,"burner, gas, recirculation, gas recirculation, flue gas",2.565,2.391,-0.174,2025-10-01
658,"pharmaceutical, compositions, pharmaceutical compositions, containing, methods",3.912,3.737,-0.175,2025-10-01
951,"duplex, method, communication, time, duplexer",4.111,3.935,-0.176,2025-10-01
251,"prosthesis, bone, device, plate, method",5.826,5.649,-0.177,2025-10-01
560,"advertising, method, advertisements, internet, apparatus",3.466,3.288,-0.178,2025-10-01
178,"tape, tape measure, measure, measuring, measuring tape",2.833,2.655,-0.178,2025-10-01
379,"theft, anti, anti theft, vehicle, device",2.398,2.22,-0.178,2025-10-01
1549,"display, head, mounted, mounted display, head mounted",4.078,3.899,-0.179,2025-10-01
705,"memory, nonvolatile, semiconductor, nonvolatile semiconductor, semiconductor memory",3.091,2.912,-0.179,2025-10-01
1597,"vehicle, work, work vehicle, vehicle work, working",2.398,2.219,-0.179,2025-10-01
192,"sound, acoustic, absorbing, sound absorbing, insulation",3.611,3.431,-0.18,2025-10-01
357,"sensor, method, device, arrangement, sensor device",4.533,4.352,-0.181,2025-10-01
1524,"vehicle, electric, electric vehicle, vehicle electric, equipment",2.303,2.122,-0.181,2025-10-01
1961,"fan, flow, device, flow fan, fan fan",4.29,4.109,-0.182,2025-10-01
1601,"smoke, detector, smoke detector, detection, sensor",2.197,2.014,-0.183,2025-10-01
2043,"semiconductor, structure, semiconductor structure, structure semiconductor, semiconductor constructions",2.773,2.589,-0.183,2025-10-01
1960,"steel, oriented, sheet, oriented electrical, electrical",3.178,2.995,-0.183,2025-10-01
1461,"retransmission, method, data, apparatus, data retransmission",1.946,1.762,-0.184,2025-10-01
1621,"bar, bus bar, bus, busbar, assembly",3.219,3.034,-0.185,2025-10-01
907,"random, method, random number, random numbers, generating",1.792,1.607,-0.185,2025-10-01
228,"massaging, massage, device, apparatus, massage device",3.638,3.451,-0.186,2025-10-01
1590,"storage, apparatus, storage apparatus, control, method",3.85,3.663,-0.187,2025-10-01
1525,"biological, apparatus, sample, method, biological sample",3.045,2.858,-0.187,2025-10-01
1483,"tire, rubber, composition, rubber composition, pneumatic",2.565,2.378,-0.187,2025-10-01
124,"pneumatic, tool, actuator, pneumatic tool, mechanism",1.609,1.421,-0.188,2025-10-01
1649,"domain, method, dns, systems, resolution",3.135,2.947,-0.188,2025-10-01
2325,"pixel, display, driving, circuit, method",4.344,4.156,-0.188,2025-10-01
657,"delivery, drug, drug delivery, methods, device",0.0,-0.189,-0.189,2025-10-01
1308,"projection, apparatus, image, display, screen",3.951,3.763,-0.189,2025-10-01
481,"fabric, method, fabrics, textile, woven",4.111,3.921,-0.19,2025-10-01
529,"container, containers, bottle, method, automatic",1.946,1.755,-0.191,2025-10-01
1592,"congestion, network, method, congestion management, management",2.996,2.804,-0.191,2025-10-01
360,"distance, measuring, apparatus, distance measuring, method",3.091,2.9,-0.191,2025-10-01
1934,"vapor, vaporizer, vaporization, method, device",3.871,3.679,-0.192,2025-10-01
198,"bow, archery, archery bow, arrow, sight",3.178,2.987,-0.192,2025-10-01
1722,"fuel, fuel cell, cell, method, apparatus",4.382,4.188,-0.194,2025-10-01
363,"current, measuring, sensor, method, current sensor",3.367,3.172,-0.196,2025-10-01
467,"image, compression, method, image compression, data",2.303,2.106,-0.197,2025-10-01
227,"shoe, sole, shoes, method, outsole",5.231,5.035,-0.197,2025-10-01
361,"inspection, method, apparatus, defect, device",4.19,3.993,-0.197,2025-10-01
1982,"prediction, method, intra, intra prediction, apparatus",3.951,3.754,-0.197,2025-10-01
469,"compressor, method, rotary, air, displacement",4.394,4.196,-0.199,2025-10-01
1097,"suction, device, cup, suction cup, device suction",2.708,2.508,-0.2,2025-10-01
1770,"motor, apparatus, control, motor control, controlling",2.197,1.996,-0.201,2025-10-01
2264,"vehicle, management, thermal, thermal management, vehicle thermal",2.944,2.743,-0.201,2025-10-01
949,"apparatus, electronic, electronic apparatus, apparatus electronic, device",2.89,2.688,-0.202,2025-10-01
17,"razor, shaving, shaver, electric, blade",2.944,2.742,-0.203,2025-10-01
279,"ozone, method, water, treatment, apparatus",2.708,2.505,-0.203,2025-10-01
1509,"blood, extracorporeal, extracorporeal blood, treatment, blood treatment",3.258,3.052,-0.206,2025-10-01
1312,"headlight, vehicle, motor vehicle, vehicle headlight, motor",3.045,2.838,-0.206,2025-10-01
2199,"neural, network, neural network, networks, deep",4.736,4.53,-0.206,2025-10-01
585,"zeolite, catalyst, process, using, type",2.565,2.358,-0.207,2025-10-01
1748,"device, case, electronic, electronic device, cover",2.833,2.625,-0.208,2025-10-01
2267,"heat, transfer, heat transfer, device, transfer device",3.912,3.704,-0.208,2025-10-01
1403,"quantization, method, vector, adaptive, quantization step",1.386,1.179,-0.208,2025-10-01
2228,"superabsorbent, polymer, superabsorbent polymer, method, preparing",1.386,1.178,-0.209,2025-10-01
766,"stimulation, electrical, electrode, apparatus, method",4.635,4.421,-0.213,2025-10-01
240,"pipe, method, pipes, apparatus, hose",3.85,3.636,-0.214,2025-10-01
996,"queue, method, queues, apparatus, service",2.773,2.557,-0.215,2025-10-01
1879,"camera, method, operation, camera method, method controlling",4.234,4.019,-0.215,2025-10-01
2311,"pump, blood, blood pump, pump blood, heart",2.303,2.088,-0.215,2025-10-01
1198,"display, vehicle, device, vehicle display, display device",4.143,3.926,-0.217,2025-10-01
2249,"display, control, display control, medium, method",2.89,2.674,-0.217,2025-10-01
765,"motor, brushless, brushless motor, electric, method",2.398,2.181,-0.217,2025-10-01
152,"magnetic, film, head, method, film magnetic",3.989,3.771,-0.218,2025-10-01
1296,"circuit, board, circuit board, method, manufacturing",2.708,2.49,-0.218,2025-10-01
2208,"accelerator, configurable, accelerators, systems, method",2.708,2.489,-0.219,2025-10-01
173,"agricultural, harvester, harvesting, combine, crop",5.263,5.043,-0.219,2025-10-01
1454,"information, apparatus, processing, information processing, processing apparatus",3.784,3.563,-0.221,2025-10-01
493,"intake, engine, internal combustion, internal, combustion",1.792,1.569,-0.223,2025-10-01
1678,"exhaust, gas, exhaust gas, device, method",3.97,3.747,-0.223,2025-10-01
1712,"radio, method, network, resource, radio resource",4.248,4.023,-0.225,2025-10-01
1978,"wave, millimeter, millimeter wave, method, device",1.792,1.567,-0.225,2025-10-01
440,"display, apparatus, device, control, display control",4.477,4.25,-0.227,2025-10-01
1244,"image, segmentation, method, image segmentation, recognition",3.434,3.207,-0.227,2025-10-01
2241,"obstacle, obstacle detection, method, detection, device",2.303,2.075,-0.228,2025-10-01
1399,"meeting, meetings, method, service, meetings method",2.89,2.663,-0.228,2025-10-01
260,"pressure, blood, blood pressure, apparatus, measuring",3.219,2.989,-0.23,2025-10-01
1944,"control, aircraft, method, flight, flight control",3.135,2.905,-0.231,2025-10-01
1645,"gear, planetary, planetary gear, transmission, multi",4.06,3.827,-0.233,2025-10-01
2072,"ledger, blockchain, secure, method, distributed",3.912,3.677,-0.235,2025-10-01
72,"elevator, control, elevator elevator, speed, device",4.007,3.772,-0.236,2025-10-01
850,"power, tool, power tool, tools, tool power",3.892,3.656,-0.236,2025-10-01
2073,"phase, shifter, phase shifter, circuit, shifting",3.178,2.941,-0.237,2025-10-01
851,"clip, method, clip clip, apparatus, clips",2.996,2.757,-0.239,2025-10-01
1280,"vibration, method, device, vibrations, apparatus",4.078,3.838,-0.24,2025-10-01
1994,"abnormality, method, detection, abnormality detection, device",2.89,2.651,-0.24,2025-10-01
1974,"methods, virus, vaccine, thereof, uses",4.905,4.664,-0.241,2025-10-01
1937,"drilling, method, directional, directional drilling, drill",4.159,3.918,-0.241,2025-10-01
1200,"device, display, electronic, display device, apparatus",2.079,1.838,-0.242,2025-10-01
1194,"dialysis, peritoneal, method, peritoneal dialysis, having",3.714,3.471,-0.242,2025-10-01
278,"cleaning, apparatus, method, device, cleaning apparatus",3.97,3.727,-0.243,2025-10-01
2085,"method, wireless, frame, transmitting, apparatus",2.773,2.53,-0.243,2025-10-01
2018,"container, containers, security, software, method",4.094,3.849,-0.245,2025-10-01
1975,"conversational, conversation, agent, systems, conversational agent",4.078,3.831,-0.246,2025-10-01
2023,"fluid, coupling, connecting, fluid coupling, quick",2.565,2.318,-0.246,2025-10-01
468,"image, decoding, apparatus, method, picture",3.829,3.582,-0.247,2025-10-01
605,"method, handoff, communication, handover, mobile",4.369,4.122,-0.248,2025-10-01
2379,"electromagnetic, method, wave, electromagnetic wave, impedance",2.303,2.054,-0.249,2025-10-01
1017,"folding, foldable, collapsible, machine, structure",2.996,2.746,-0.25,2025-10-01
2127,"inertial, measurement, inertial measurement, unit, measurement unit",2.833,2.582,-0.252,2025-10-01
1475,"beamforming, method, transmit, apparatus, method beamforming",4.673,4.42,-0.253,2025-10-01
1656,"extrusion, method, apparatus, head, device",2.303,2.05,-0.253,2025-10-01
1287,"luminescent, luminescent material, material, material luminescent, particles",0.0,-0.255,-0.255,2025-10-01
1853,"vehicle, control, vehicle control, control vehicle, method",4.174,3.92,-0.255,2025-10-01
1387,"litter, litter box, box, animal, animal litter",2.079,1.823,-0.256,2025-10-01
1779,"subscriber, subscriber identity, identity, module, identity module",2.639,2.383,-0.256,2025-10-01
